# Density Distribution Data
# NodeID, X, Y, Z, Density
1071, 4.842559, 10.000000, 5.162176, 1.000000
1072, 6.973760, 10.000000, 5.125106, 0.962710
1073, 3.004448, 10.000000, 1.697453, 0.926719
1074, 7.995627, 10.000000, 3.452260, 0.917316
1075, 9.999271, 10.000000, 3.462128, 0.954292
1076, 10.999879, 10.000000, 1.731722, 0.902857
1077, 11.999858, 10.000000, 3.463718, 0.982111
1078, 13.999976, 10.000000, 3.464038, 0.873011
1079, 13.000000, 10.000000, 5.196152, 0.881122
1080, 15.019006, 10.000000, 5.113673, 0.822360
1081, 11.000000, 10.000000, 5.196152, 0.768038
1082, 93.057968, 10.000000, 2.011632, 0.223953
1083, 88.989468, 10.000000, 1.643928, 0.183913
1084, 89.788877, 10.000000, 3.615351, 0.130372
1085, 85.000000, 10.000000, 1.707777, 0.154362
1086, 83.931201, 10.000000, 3.409351, 0.283881
1087, 81.988534, 10.000000, 3.454977, 0.270003
1088, 82.917824, 10.000000, 5.080401, 0.413297
1089, 81.000000, 10.000000, 5.196152, 0.279957
1090, 77.000000, 10.000000, 1.732051, 0.349897
1091, 76.000000, 10.000000, 3.464102, 0.343917
1092, 74.000000, 10.000000, 3.464102, 0.267735
1093, 75.000000, 10.000000, 5.196152, 0.254881
1094, 73.000000, 10.000000, 5.196152, 0.342811
1095, 77.000000, 10.000000, 5.196152, 0.262112
1096, 73.000000, 10.000000, 1.732051, 0.353920
1097, 69.000000, 10.000000, 1.732051, 0.422128
1098, 68.000000, 10.000000, 3.464102, 0.448512
1099, 66.000000, 10.000000, 3.464102, 0.368454
1100, 67.000000, 10.000000, 5.196152, 0.342375
1101, 65.000000, 10.000000, 5.196152, 0.443701
1102, 69.000000, 10.000000, 5.196152, 0.386966
1103, 64.000000, 10.000000, 3.464102, 0.382436
1104, 63.000000, 10.000000, 5.196152, 0.402118
1105, 62.000000, 10.000000, 3.464102, 0.384314
1106, 61.000000, 10.000000, 5.196152, 0.461610
1107, 65.000000, 10.000000, 1.732051, 0.386907
1108, 61.000000, 10.000000, 1.732051, 0.497361
1109, 51.000000, 10.000000, 1.732051, 0.532598
1110, 50.000000, 10.000000, 3.464102, 0.616088
1111, 48.000000, 10.000000, 3.464102, 0.535447
1112, 49.000000, 10.000000, 5.196152, 0.546254
1113, 51.000000, 10.000000, 5.196152, 0.536567
1114, 47.000000, 10.000000, 5.196152, 0.610743
1115, 43.000000, 10.000000, 1.732051, 0.647915
1116, 42.000000, 10.000000, 3.464102, 0.639612
1117, 40.000000, 10.000000, 3.464102, 0.734557
1118, 41.000000, 10.000000, 5.196152, 0.681157
1119, 39.000000, 10.000000, 5.196152, 0.634153
1120, 43.000000, 10.000000, 5.196152, 0.654014
1121, 39.000000, 10.000000, 1.732051, 0.672171
1122, 35.000000, 10.000000, 1.732051, 0.718578
1123, 34.000000, 10.000000, 3.464102, 0.785158
1124, 32.000000, 10.000000, 3.464102, 0.646092
1125, 33.000000, 10.000000, 5.196152, 0.660080
1126, 35.000000, 10.000000, 5.196152, 0.716213
1127, 31.000000, 10.000000, 5.196152, 0.689344
1128, 31.000000, 10.000000, 1.732051, 0.664751
1129, 27.000000, 10.000000, 1.732051, 0.780081
1130, 26.000000, 10.000000, 3.464102, 0.670748
1131, 24.000000, 10.000000, 3.464102, 0.793482
1132, 25.000000, 10.000000, 5.196152, 0.744463
1133, 22.980991, 10.000000, 5.113681, 0.788768
1134, 27.000000, 10.000000, 5.196152, 0.757530
1135, 19.000000, 10.000000, 1.732051, 0.873280
1136, 20.000000, 10.000000, 3.464102, 0.808527
1137, 14.999996, 10.000000, 1.732040, 0.763013
1138, 46.000000, 10.000000, 3.464102, 0.613722
1139, 38.000000, 10.000000, 3.464102, 0.610598
1140, 36.000000, 10.000000, 3.464102, 0.596910
1141, 30.000000, 10.000000, 3.464102, 0.741049
1142, 28.000000, 10.000000, 3.464102, 0.732542
1143, 44.000000, 10.000000, 3.464102, 0.626023
1144, 80.998089, 10.000000, 1.730530, 0.187776
1145, 57.000000, 10.000000, 1.732051, 0.507713
1146, 58.000000, 10.000000, 3.464102, 0.448840
1147, 56.000000, 10.000000, 3.464102, 0.583613
1148, 57.026613, 10.000000, 5.180788, 0.562936
1149, 55.031048, 10.000000, 5.145535, 0.498398
1150, 55.000000, 10.000000, 1.732051, 0.506769
1151, 59.004435, 10.000000, 5.160842, 0.331040
1152, 58.058400, 10.000000, 6.788989, 0.501118
1153, 47.000000, 10.000000, 1.732051, 0.548283
1154, 23.000000, 10.000000, 1.732051, 0.828951
1155, 83.000182, 10.000000, 8.312642, 0.194520
1156, 79.000000, 10.000000, 8.267949, 0.253385
1157, 75.000000, 10.000000, 8.267949, 0.331848
1158, 71.000000, 10.000000, 8.267949, 0.375473
1159, 67.000000, 10.000000, 8.267949, 0.315637
1160, 63.000000, 10.000000, 8.267949, 0.478279
1161, 53.001616, 10.000000, 8.308321, 0.501536
1162, 49.000000, 10.000000, 8.267949, 0.454365
1163, 45.000000, 10.000000, 8.267949, 0.564628
1164, 41.000000, 10.000000, 8.267949, 0.691953
1165, 37.000000, 10.000000, 8.267949, 0.680465
1166, 33.000000, 10.000000, 8.267949, 0.707321
1167, 29.000000, 10.000000, 8.267949, 0.724200
1168, 24.998384, 10.000000, 8.294696, 0.748164
1169, 20.968952, 10.000000, 8.291324, 0.767737
1170, 19.991725, 10.000000, 6.557917, 0.843193
1171, 18.012874, 10.000000, 6.578940, 0.880245
1172, 17.033194, 10.000000, 8.298497, 0.806735
1173, 13.001616, 10.000000, 8.294696, 1.000000
1174, 9.000000, 10.000000, 8.267949, 1.000000
1175, 5.109887, 10.000000, 8.323870, 0.979967
1176, 72.000000, 10.000000, 3.464102, 0.354804
1177, 70.000000, 10.000000, 3.464102, 0.393783
1178, 71.000000, 10.000000, 5.196152, 0.310774
1179, 21.996832, 10.000000, 3.417607, 0.798811
1180, 16.003163, 10.000000, 3.417593, 0.849748
1181, 54.005175, 10.000000, 3.455665, 0.497472
1182, 79.997770, 10.000000, 3.462327, 0.234859
1183, 79.000000, 10.000000, 5.196152, 0.261659
1184, 77.999628, 10.000000, 3.463806, 0.189134
1185, 60.000739, 10.000000, 3.458217, 0.489434
1186, 52.000862, 10.000000, 3.462696, 0.581750
1187, 53.003154, 10.000000, 5.157652, 0.531836
1188, 45.000000, 10.000000, 5.196152, 0.559450
1189, 37.000000, 10.000000, 5.196152, 0.685996
1190, 29.000000, 10.000000, 5.196152, 0.761127
1191, 18.000137, 10.000000, 3.445049, 0.883574
1192, 8.997335, 10.000000, 5.155577, 0.834775
1193, 86.138717, 10.000000, 3.540334, 0.293034
1194, 98.350537, 10.000000, 6.937235, 0.184379
1195, 1.590410, 10.000000, 6.952066, 0.945621
1196, 97.018187, 10.000000, 1.663327, 0.099701
1197, 1.880227, 10.000000, 3.162868, 0.943544
1198, 3.137057, 10.000000, 6.122563, 0.947710
1199, 86.985762, 10.000000, 8.346289, 0.206976
1200, 21.985843, 10.000000, 6.668439, 0.810352
1201, 59.009733, 10.000000, 8.375515, 0.493867
1202, 56.022512, 10.000000, 6.777038, 0.465910
1203, 16.015281, 10.000000, 6.673137, 0.790722
1204, 12.000000, 10.000000, 6.732051, 0.881719
1205, 8.000000, 10.000000, 6.732051, 0.953422
1206, 78.000000, 10.000000, 6.732051, 0.383086
1207, 70.000000, 10.000000, 6.732051, 0.384396
1208, 82.000000, 10.000000, 6.732051, 0.284050
1209, 76.000000, 10.000000, 6.732051, 0.310264
1210, 42.000000, 10.000000, 6.732051, 0.738174
1211, 40.000000, 10.000000, 6.732051, 0.537047
1212, 52.000795, 10.000000, 6.732363, 0.474477
1213, 54.013022, 10.000000, 6.745222, 0.543196
1214, 50.000132, 10.000000, 6.732103, 0.565922
1215, 80.000000, 10.000000, 6.732051, 0.312710
1216, 34.000000, 10.000000, 6.732051, 0.697360
1217, 26.000000, 10.000000, 6.732051, 0.784891
1218, 23.989767, 10.000000, 6.720171, 0.784845
1219, 68.000000, 10.000000, 6.732051, 0.405133
1220, 83.920034, 10.000000, 6.742985, 0.300173
1221, 66.000000, 10.000000, 6.732051, 0.407086
1222, 44.000000, 10.000000, 6.732051, 0.622082
1223, 38.000000, 10.000000, 6.732051, 0.704046
1224, 36.000000, 10.000000, 6.732051, 0.596250
1225, 32.000000, 10.000000, 6.732051, 0.737578
1226, 64.000000, 10.000000, 6.732051, 0.476865
1227, 74.000000, 10.000000, 6.732051, 0.292374
1228, 48.000022, 10.000000, 6.732059, 0.611919
1229, 46.000004, 10.000000, 6.732052, 0.611959
1230, 6.074446, 10.000000, 6.745566, 0.950232
1231, 19.000790, 10.000000, 5.007554, 0.845851
1232, 28.000000, 10.000000, 6.732051, 0.667571
1233, 62.000000, 10.000000, 6.731994, 0.431487
1234, 14.010419, 10.000000, 6.720953, 0.939581
1235, 30.000000, 10.000000, 6.732051, 0.727094
1236, 72.000000, 10.000000, 6.732051, 0.313709
1237, 10.000000, 10.000000, 6.732051, 1.000000
1238, 21.000000, 10.000000, 4.999657, 0.769300
1239, 57.018276, 10.000000, 8.381994, 0.615844
1240, 60.000000, 10.000000, 6.731708, 0.457761
1241, 17.004358, 10.000000, 5.019895, 0.793423
1242, 91.000000, 10.000000, 8.647429, 0.115369
1243, 94.944712, 10.000000, 8.676273, 0.063475
1244, 94.602886, 10.000000, 3.348076, 0.101767
1245, 87.983041, 10.000000, 3.026866, 0.242457
1246, 85.770622, 10.000000, 6.727103, 0.213132
1247, 91.644927, 10.000000, 3.262266, 0.171368
1248, 84.778829, 10.000000, 5.085719, 0.176556
1249, 98.535898, 10.000000, 1.464102, 0.152219
1250, 1.464102, 10.000000, 8.535898, 1.000000
1251, 98.535898, 10.000000, 8.535898, 0.183134
1252, 1.464102, 10.000000, 1.464102, 1.000000
1253, 4.504875, 10.000000, 6.868695, 0.979153
1254, 3.090076, 10.000000, 4.568979, 0.987060
1255, 0.000000, 5.000000, 1.732051, 1.000000
1256, 0.000000, 5.080520, 8.664915, 1.000000
1257, 0.000000, 8.372448, 5.096679, 1.000000
1258, 0.000000, 1.637066, 5.113349, 1.000000
1259, 0.000000, 6.991525, 1.693544, 0.971604
1260, 0.000000, 6.035600, 3.294193, 1.000000
1261, 0.000000, 3.969009, 3.272424, 1.000000
1262, 0.000000, 5.000000, 5.196152, 1.000000
1263, 0.000000, 3.004709, 1.696230, 1.000000
1264, 0.000000, 1.693821, 6.998864, 1.000000
1265, 0.000000, 6.847651, 8.119090, 1.000000
1266, 0.000000, 8.118996, 3.161393, 1.000000
1267, 0.000000, 3.158901, 8.254796, 0.980517
1268, 0.000000, 8.383692, 6.942277, 0.996485
1269, 0.000000, 1.823379, 3.143136, 0.953397
1270, 0.000000, 3.316224, 6.146205, 1.000000
1271, 0.000000, 6.800969, 6.111247, 0.913581
1272, 0.000000, 5.234115, 6.823163, 0.990791
1273, 0.000000, 1.464102, 8.535898, 1.000000
1274, 0.000000, 8.535898, 8.535898, 1.000000
1275, 0.000000, 1.464102, 1.464102, 1.000000
1276, 0.000000, 8.535898, 1.464102, 1.000000
1277, 0.000000, 3.103030, 4.582019, 1.000000
1278, 0.000000, 6.897502, 4.581232, 1.000000
1279, 81.950566, 5.000000, 5.000000, 0.312257
1280, 60.000000, 4.998923, 4.998923, 0.414819
1281, 18.002498, 4.997686, 5.001463, 0.787290
1282, 68.000000, 5.000000, 5.000000, 0.400647
1283, 74.000000, 5.000000, 5.000000, 0.391266
1284, 30.000000, 5.000000, 5.000000, 0.702952
1285, 24.000000, 5.000000, 5.000000, 0.824822
1286, 40.000000, 5.000000, 5.000000, 0.599176
1287, 52.000000, 5.000000, 5.000000, 0.584567
1288, 46.000000, 5.002076, 4.998081, 0.626378
1289, 12.000075, 5.001836, 5.001114, 0.900644
1290, 93.649147, 5.000000, 5.000000, 0.178696
1291, 35.000000, 5.003992, 4.996309, 0.548519
1292, 87.018961, 4.971756, 5.024228, 0.173672
1293, 5.871573, 5.014396, 5.000000, 0.974553
1294, 63.999760, 5.891116, 5.891116, 0.415082
1295, 55.999994, 4.093764, 5.857526, 0.507456
1296, 77.975283, 5.905945, 5.905945, 0.296378
1297, 70.999598, 2.769009, 3.752212, 0.393396
1298, 8.932584, 3.554373, 6.437071, 0.908517
1299, 15.002390, 6.467109, 3.476192, 0.909708
1300, 71.000000, 6.485431, 6.485431, 0.378333
1301, 27.000000, 6.485431, 6.485431, 0.776300
1302, 42.999962, 6.485443, 6.485443, 0.656386
1303, 49.000038, 6.485456, 6.485438, 0.560214
1304, 43.000042, 3.512335, 3.521116, 0.579528
1305, 15.000172, 3.512539, 6.478677, 0.917979
1306, 21.002184, 3.511671, 6.479587, 0.869279
1307, 21.000315, 6.479043, 3.512230, 0.863045
1308, 27.000000, 3.519027, 3.519027, 0.740656
1309, 49.000000, 3.607608, 3.491816, 0.513224
1310, 79.062671, 3.477816, 3.477821, 0.330387
1311, 8.997174, 6.478027, 3.512985, 0.916850
1312, 65.000000, 3.450954, 3.450954, 0.406773
1313, 57.000000, 6.553102, 3.442319, 0.453971
1314, 90.726988, 6.508172, 3.491828, 0.221622
1315, 90.342391, 3.539241, 5.607161, 0.203597
1316, 32.500105, 3.362791, 3.367061, 0.719702
1317, 37.499899, 3.366055, 3.366057, 0.679827
1318, 37.500096, 6.634003, 6.634003, 0.653844
1319, 32.499904, 6.634003, 6.634003, 0.673359
1320, 3.260135, 6.737287, 3.756406, 1.000000
1321, 84.486229, 6.628155, 6.620047, 0.218654
1322, 37.312661, 3.282113, 6.717959, 0.753392
1323, 37.320092, 6.719710, 3.285144, 0.693404
1324, 32.679908, 6.719710, 3.285144, 0.855405
1325, 3.697672, 3.236425, 3.211082, 0.980012
1326, 91.279927, 6.486091, 6.737488, 0.097902
1327, 71.000000, 6.289644, 3.153486, 0.308697
1328, 32.692303, 3.285644, 6.722022, 0.656894
1329, 21.000000, 3.164752, 3.164753, 0.833077
1330, 43.000000, 3.165188, 6.835327, 0.613109
1331, 43.000000, 6.837195, 3.174312, 0.587257
1332, 27.000000, 6.837200, 3.174307, 0.684839
1333, 27.000000, 3.174307, 6.837200, 0.788438
1334, 20.997822, 6.823774, 6.824337, 0.835620
1335, 15.000000, 6.823292, 6.826125, 0.957059
1336, 15.003499, 3.157254, 3.157512, 0.820657
1337, 3.370683, 3.350585, 6.593850, 0.941511
1338, 9.000000, 6.844377, 6.803711, 0.839426
1339, 9.002107, 3.186103, 3.146024, 0.994803
1340, 49.000000, 3.176096, 6.838716, 0.572742
1341, 96.656613, 6.630485, 5.332438, 0.124129
1342, 96.512256, 3.649656, 3.489752, 0.175763
1343, 79.757716, 3.274590, 6.730898, 0.241478
1344, 79.757655, 6.730685, 3.274539, 0.272191
1345, 49.000000, 6.880528, 3.133433, 0.534998
1346, 85.090071, 3.132598, 3.132635, 0.260125
1347, 76.192872, 6.729224, 3.276170, 0.341686
1348, 76.192872, 3.276170, 6.729224, 0.224746
1349, 62.197228, 6.727872, 3.277445, 0.352962
1350, 62.197228, 3.277445, 6.727872, 0.409530
1351, 65.802553, 6.727805, 3.277508, 0.434966
1352, 65.802553, 3.277508, 6.727805, 0.404660
1353, 54.215333, 6.717987, 6.718739, 0.577221
1354, 54.173477, 3.266167, 3.266091, 0.570328
1355, 57.825593, 3.265861, 3.265810, 0.545112
1356, 57.784278, 6.721699, 6.716556, 0.461856
1357, 84.565879, 6.433359, 3.281246, 0.163066
1358, 84.486711, 3.291295, 6.416939, 0.357453
1359, 71.000000, 3.290187, 6.936817, 0.347490
1360, 75.895139, 3.180937, 3.180937, 0.233081
1361, 61.843387, 3.164496, 3.164496, 0.451865
1362, 53.844429, 6.836930, 3.174103, 0.518929
1363, 96.115925, 3.715512, 6.752241, 0.054636
1364, 58.999947, 2.927173, 7.099162, 0.464803
1365, 53.000000, 2.927145, 7.099159, 0.563465
1366, 80.999303, 7.086564, 7.086564, 0.236022
1367, 61.000000, 7.078966, 7.078930, 0.417032
1368, 67.000000, 7.079604, 7.079604, 0.414173
1369, 75.000000, 7.079604, 7.079604, 0.313181
1370, 3.998873, 6.825193, 6.884059, 0.894998
1371, 87.820824, 7.012328, 2.987784, 0.194364
1372, 88.553472, 3.030452, 3.030452, 0.230908
1373, 88.265330, 7.011200, 6.946301, 0.244126
1374, 94.752407, 6.994463, 3.005537, 0.123780
1375, 24.164664, 2.907022, 2.907022, 0.725192
1376, 68.161666, 2.907022, 2.907022, 0.344336
1377, 18.062249, 2.906736, 2.906735, 0.903461
1378, 46.062027, 2.909719, 7.092135, 0.515464
1379, 11.939744, 2.909640, 2.907798, 0.935102
1380, 92.124355, 3.036040, 3.036040, 0.106232
1381, 23.831660, 2.927173, 7.099168, 0.763490
1382, 18.170266, 7.095758, 2.927485, 0.944285
1383, 11.826059, 7.099354, 2.926931, 0.902828
1384, 18.173991, 2.925955, 7.100443, 0.848646
1385, 23.829675, 7.099168, 2.927173, 0.838602
1386, 45.927657, 7.100461, 2.925954, 0.593097
1387, 17.926108, 7.094111, 7.074178, 0.834918
1388, 45.823813, 7.079652, 7.079652, 0.541721
1389, 11.749815, 2.926349, 7.098285, 0.904003
1390, 24.175652, 7.080978, 7.079128, 0.886272
1391, 46.184674, 2.926796, 2.901004, 0.543527
1392, 87.817758, 2.965436, 7.065152, 0.209329
1393, 11.918740, 7.080514, 7.080514, 0.838755
1394, 92.934066, 2.847892, 6.993274, 0.216683
1395, 40.139934, 2.825519, 7.174567, 0.648984
1396, 29.714388, 2.805497, 2.805497, 0.747510
1397, 40.144528, 7.175408, 2.855250, 0.628548
1398, 29.855472, 7.175409, 2.855250, 0.740241
1399, 29.861257, 2.860916, 7.169403, 0.751085
1400, 40.283965, 2.837307, 2.805572, 0.642586
1401, 6.191764, 2.847475, 7.152728, 0.983359
1402, 29.717269, 7.164658, 7.164658, 0.613447
1403, 40.282710, 7.164673, 7.164673, 0.663992
1404, 94.190303, 7.089616, 7.070246, 0.103989
1405, 6.144247, 7.077690, 2.855277, 1.000000
1406, 51.502310, 2.643702, 2.643710, 0.621397
1407, 81.911056, 2.906878, 2.906431, 0.372060
1408, 68.460057, 7.356228, 2.684669, 0.462919
1409, 73.537125, 7.358701, 2.682336, 0.374006
1410, 51.545153, 7.302027, 7.301970, 0.581923
1411, 59.552585, 7.364103, 2.676002, 0.491728
1412, 73.102522, 4.100643, 2.540366, 0.387348
1413, 6.338101, 2.682974, 2.626023, 0.906750
1414, 68.379502, 2.630734, 7.413400, 0.387439
1415, 73.617974, 2.628270, 7.416012, 0.373616
1416, 35.000000, 7.408936, 7.408936, 0.730223
1417, 35.000364, 2.573048, 2.599421, 0.771834
1418, 6.484038, 7.432033, 6.028073, 0.981423
1419, 97.480632, 7.157792, 2.769524, 0.112370
1420, 51.366449, 7.506479, 4.252065, 0.537164
1421, 82.219027, 7.491675, 2.553853, 0.254284
1422, 82.027170, 2.424988, 5.644666, 0.198210
1423, 35.000000, 7.535987, 4.246462, 0.586451
1424, 35.003947, 4.268033, 7.530108, 0.679232
1425, 92.793557, 7.497838, 4.816500, 0.220246
1426, 73.728480, 2.430087, 4.480776, 0.348443
1427, 86.338228, 7.448974, 5.039980, 0.177110
1428, 81.956898, 4.699076, 7.607214, 0.136046
1429, 51.070829, 4.672897, 7.430846, 0.578393
1430, 94.315043, 2.520449, 4.406684, 0.180044
1431, 50.937768, 5.199094, 2.616409, 0.578298
1432, 94.237368, 4.480831, 2.506609, 0.249707
1433, 50.955278, 2.612900, 5.198913, 0.434041
1434, 59.851082, 4.675019, 2.412560, 0.441616
1435, 59.865151, 2.410389, 4.691328, 0.399222
1436, 73.033051, 5.157719, 7.404270, 0.424346
1437, 68.965902, 5.159701, 7.404402, 0.353804
1438, 73.072198, 7.409191, 5.231860, 0.394876
1439, 68.926812, 7.409316, 5.233735, 0.408470
1440, 34.913456, 2.491939, 5.640585, 0.673319
1441, 6.040955, 5.393365, 7.547054, 0.913918
1442, 82.630103, 7.461540, 5.075102, 0.294304
1443, 35.122671, 5.647433, 2.519206, 0.671832
1444, 86.188904, 4.903576, 7.445013, 0.225902
1445, 55.922615, 2.354079, 7.712183, 0.524940
1446, 64.242050, 7.667947, 7.667947, 0.430767
1447, 78.227502, 7.677420, 7.677420, 0.247229
1448, 13.198196, 4.949717, 7.497981, 0.906293
1449, 13.249584, 7.496623, 4.974837, 0.858158
1450, 22.689008, 2.480438, 4.901201, 0.783966
1451, 22.688930, 4.900656, 2.480040, 0.798506
1452, 13.174687, 2.508330, 5.064952, 0.846461
1453, 97.615910, 7.602289, 7.513216, 0.184735
1454, 25.304644, 5.109606, 2.494204, 0.766792
1455, 25.305535, 2.493967, 5.108980, 0.870541
1456, 16.796917, 2.500840, 5.040697, 0.952926
1457, 86.854470, 2.474511, 4.796637, 0.228024
1458, 44.800494, 2.503428, 4.956168, 0.559974
1459, 47.220797, 7.504979, 5.038509, 0.560534
1460, 25.318445, 4.897331, 7.532401, 0.756078
1461, 13.189796, 5.041888, 2.494981, 0.910970
1462, 16.809762, 5.037035, 2.493261, 0.878583
1463, 22.690079, 5.114925, 7.517670, 0.754559
1464, 44.644252, 4.921853, 7.538976, 0.612384
1465, 55.999567, 4.615479, 2.219309, 0.486084
1466, 25.317714, 7.533103, 4.895511, 0.747733
1467, 44.764417, 4.936713, 2.473267, 0.597934
1468, 19.344614, 5.089804, 7.528939, 0.778129
1469, 19.360117, 7.530845, 5.078251, 0.848052
1470, 22.688489, 7.515184, 5.114521, 0.834593
1471, 16.759322, 4.936062, 7.530023, 0.871193
1472, 16.737591, 7.522212, 4.923833, 0.780530
1473, 47.401736, 2.462342, 5.032122, 0.653258
1474, 47.229677, 5.069497, 7.521389, 0.576047
1475, 28.663087, 5.030920, 2.457273, 0.815418
1476, 28.662712, 2.456667, 5.030098, 0.754253
1477, 41.363520, 5.047612, 2.453673, 0.647538
1478, 59.514667, 7.569790, 5.150395, 0.485274
1479, 41.356633, 4.958284, 7.552880, 0.633784
1480, 41.330479, 2.453911, 5.025925, 0.536518
1481, 10.592003, 2.449724, 4.948128, 0.873379
1482, 10.560542, 5.057235, 7.558802, 0.854157
1483, 47.305674, 5.093296, 2.458144, 0.690087
1484, 19.349808, 2.443278, 4.972938, 0.790839
1485, 19.350252, 4.971778, 2.442507, 0.883298
1486, 10.649614, 4.973194, 2.444008, 0.841260
1487, 77.975500, 2.268430, 5.341688, 0.294765
1488, 77.975372, 5.341572, 2.268453, 0.247726
1489, 86.856271, 4.771716, 2.561275, 0.256968
1490, 63.999883, 2.256763, 5.373984, 0.479689
1491, 63.999883, 5.373984, 2.256763, 0.479309
1492, 28.637037, 7.562258, 4.974073, 0.757640
1493, 41.362927, 7.562258, 4.974086, 0.658945
1494, 28.636801, 4.974666, 7.562609, 0.745773
1495, 10.617456, 7.562444, 5.033868, 0.946655
1496, 44.627219, 7.567792, 4.973983, 0.516701
1497, 97.724278, 2.539562, 5.315381, 0.116862
1498, 55.997911, 7.741416, 5.356549, 0.569002
1499, 7.262760, 2.475990, 4.932143, 0.950050
1500, 7.358850, 4.945701, 2.432651, 0.856832
1501, 60.502558, 4.763711, 7.653933, 0.508546
1502, 38.920661, 4.896096, 7.582895, 0.668676
1503, 38.929017, 5.102775, 2.432394, 0.651066
1504, 59.785578, 2.245571, 2.245571, 0.448224
1505, 67.453426, 2.390233, 5.176497, 0.459946
1506, 89.500042, 4.879206, 7.607754, 0.244037
1507, 67.442071, 5.169575, 2.389319, 0.365051
1508, 31.090631, 2.426214, 5.110143, 0.690390
1509, 31.065512, 7.587344, 4.920935, 0.729371
1510, 38.934455, 7.587350, 4.920913, 0.694556
1511, 38.902946, 2.408759, 5.102689, 0.660519
1512, 31.089744, 5.099601, 2.424273, 0.733161
1513, 31.063061, 4.927160, 7.588911, 0.665135
1514, 56.001735, 5.511713, 7.818386, 0.534841
1515, 81.418472, 5.215935, 2.381996, 0.261507
1516, 72.735246, 7.673686, 7.673686, 0.288470
1517, 69.264754, 7.673686, 7.673686, 0.492511
1518, 2.391930, 5.412497, 5.651012, 0.934772
1519, 55.999356, 2.153019, 2.153087, 0.470442
1520, 63.999931, 2.148236, 7.851764, 0.388837
1521, 63.999931, 7.851764, 2.148236, 0.549646
1522, 97.761248, 2.235820, 7.705147, 0.095138
1523, 77.975307, 4.456289, 7.816621, 0.233287
1524, 77.975358, 7.816681, 4.456272, 0.341228
1525, 4.582249, 5.306467, 2.317172, 0.968926
1526, 89.305923, 5.675809, 5.241333, 0.069833
1527, 71.611896, 4.777752, 4.914051, 0.379765
1528, 69.977753, 4.322956, 2.238665, 0.417845
1529, 2.093836, 7.919553, 6.034079, 0.954761
1530, 92.981531, 5.127506, 7.760039, 0.112839
1531, 63.884868, 7.864073, 4.539646, 0.392701
1532, 63.884868, 4.539646, 7.864073, 0.391247
1533, 55.873640, 2.121900, 4.530007, 0.455065
1534, 89.215178, 5.187907, 2.108286, 0.064368
1535, 2.238630, 4.981050, 2.525892, 0.969360
1536, 2.252161, 2.278083, 4.812811, 0.948758
1537, 56.000000, 7.887544, 7.877878, 0.504929
1538, 78.000000, 2.094060, 7.825542, 0.243361
1539, 78.000000, 7.825542, 2.094051, 0.380898
1540, 92.595364, 6.827258, 2.129853, 0.173523
1541, 90.097790, 2.522840, 7.811315, 0.186809
1542, 97.834898, 2.154812, 2.192900, 0.139380
1543, 4.894755, 2.360771, 5.065461, 0.905545
1544, 94.120092, 2.085989, 2.085989, 0.157030
1545, 62.299294, 4.872380, 4.675367, 0.440774
1546, 32.318605, 4.902311, 5.096732, 0.645803
1547, 37.682052, 4.903092, 5.096956, 0.697520
1548, 54.294641, 5.318441, 4.869758, 0.533182
1549, 52.000000, 7.825542, 2.044597, 0.552104
1550, 76.289942, 4.895379, 4.684070, 0.291982
1551, 77.698124, 2.159920, 2.159920, 0.326268
1552, 85.833844, 2.111643, 7.866087, 0.142812
1553, 16.167729, 2.113255, 7.886745, 0.786529
1554, 47.824414, 7.884995, 7.884995, 0.571916
1555, 13.776404, 2.129637, 7.863180, 0.876063
1556, 83.642324, 4.641947, 2.157242, 0.264254
1557, 74.166784, 2.109117, 2.109117, 0.323435
1558, 50.898394, 2.239131, 7.752801, 0.547740
1559, 82.017852, 2.057687, 7.937946, 0.284509
1560, 86.186213, 7.809485, 7.816884, 0.089060
1561, 13.822926, 7.889045, 2.110955, 0.906635
1562, 16.177197, 7.890064, 2.109936, 0.904884
1563, 8.106598, 4.686190, 4.626109, 0.905437
1564, 63.630675, 2.156294, 2.156294, 0.387744
1565, 44.175375, 2.105876, 2.121208, 0.702036
1566, 34.295132, 2.120543, 7.860892, 0.682165
1567, 55.623513, 7.844106, 2.155894, 0.473087
1568, 15.759574, 5.310554, 5.293607, 0.813298
1569, 2.098476, 7.841911, 2.105178, 1.000000
1570, 96.103307, 5.896832, 7.420672, 0.115143
1571, 2.769519, 5.154058, 7.927910, 1.000000
1572, 34.257284, 7.880474, 2.119526, 0.680577
1573, 43.766447, 4.683985, 5.319137, 0.568569
1574, 84.158567, 4.614341, 4.591319, 0.214140
1575, 21.767470, 4.681060, 4.681128, 0.699091
1576, 27.766705, 5.317368, 4.687090, 0.724361
1577, 48.120786, 2.053320, 2.077053, 0.585400
1578, 66.062354, 7.928777, 5.190450, 0.392141
1579, 66.062354, 5.190450, 7.928777, 0.398751
1580, 49.788500, 5.391297, 4.657185, 0.522001
1581, 20.080404, 7.950112, 2.049888, 0.837490
1582, 26.083900, 2.051177, 2.051177, 0.766972
1583, 21.920842, 2.049150, 7.950850, 0.835518
1584, 80.121617, 7.913480, 5.170406, 0.254757
1585, 43.920022, 7.951290, 7.951290, 0.579146
1586, 66.207390, 2.093649, 2.093649, 0.387266
1587, 26.079864, 7.951290, 7.951290, 0.750912
